Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,41,0,4,3,2,1,0,30,5,3,3,4432.0,1335,3097.0,0.714,4144,79,0.756,0.301
1,45,0,3,6,2,4,0,34,6,4,2,4975.0,1221,3754.0,0.602,4776,68,0.889,0.245
1,49,0,3,6,1,4,0,38,6,5,1,2652.0,1581,1071.0,0.738,4747,80,0.778,0.596
1,54,0,2,2,2,4,0,36,3,1,2,2043.0,1597,446.0,0.814,3553,61,0.694,0.782
1,52,1,1,6,1,3,0,36,4,2,2,14858.0,1594,13264.0,0.51,4286,72,0.636,0.107
1,40,0,4,3,1,1,0,27,5,2,2,2822.0,2182,640.0,0.768,5371,93,0.824,0.773
1,54,0,4,0,2,4,0,44,3,3,2,2901.0,2517,384.0,0.608,4731,83,0.804,0.868
1,52,0,4,4,1,4,0,36,5,3,3,1594.0,0,1594.0,0.472,4653,65,0.667,0.0
1,58,0,0,3,1,4,0,36,3,3,1,2241.0,1670,571.0,0.704,4653,75,0.63,0.745
1,51,0,2,2,2,4,0,39,3,4,2,2581.0,1722,859.0,0.765,4431,79,0.717,0.667
1,39,0,3,3,2,5,0,36,3,3,3,2366.0,1927,439.0,0.631,3659,66,0.833,0.814
1,42,1,3,3,1,3,0,36,5,4,3,1681.0,0,1681.0,0.994,5416,82,0.952,0.0
1,40,0,4,6,2,4,0,32,6,1,1,2594.0,2159,435.0,0.792,3872,71,0.511,0.832
1,41,0,4,6,2,1,0,31,5,1,2,2128.0,1383,745.0,0.679,3968,81,0.761,0.65
1,50,0,1,5,1,4,0,38,3,3,3,1438.3,0,1438.3,0.679,4594,86,0.72,0.0
1,53,0,2,6,1,5,0,36,3,4,3,2592.0,1364,1228.0,0.679,4208,68,0.7,0.526
1,56,0,1,6,2,4,0,50,4,4,1,1698.0,0,1698.0,0.847,4371,74,0.897,0.0
1,57,0,2,2,1,1,0,47,5,2,2,4682.0,1010,3672.0,0.638,4322,83,0.694,0.216
1,56,0,2,5,1,1,0,44,6,1,2,4439.0,1513,2926.0,0.752,4532,95,0.696,0.341
1,34,0,1,5,2,4,0,25,6,1,2,2689.0,1618,1071.0,0.587,4237,79,0.681,0.602
1,46,1,2,3,1,3,0,30,6,3,1,11670.0,915,10755.0,0.892,4277,89,0.854,0.078
1,47,0,4,3,2,1,0,36,3,1,1,1596.0,0,1596.0,0.788,5678,81,0.8,0.0
1,53,1,0,3,1,2,0,46,4,4,2,1590.0,0,1590.0,0.556,4229,73,1.086,0.0
1,55,1,2,2,2,3,0,46,5,5,2,4994.0,0,4994.0,0.717,4802,81,0.761,0.0
1,52,0,2,6,1,4,0,36,6,3,1,2451.0,1733,718.0,0.724,5283,90,0.698,0.707
1,40,1,2,5,1,3,0,29,5,2,3,9109.0,1347,7762.0,0.695,3991,84,0.867,0.148
1,45,0,1,6,2,4,0,36,3,4,1,2632.0,1480,1152.0,0.588,4787,89,0.679,0.562
1,38,0,3,2,1,4,0,36,5,4,3,1757.0,1352,405.0,0.879,4121,81,0.421,0.769
1,46,0,1,6,2,4,0,40,6,4,3,2711.0,1793,918.0,0.681,5084,79,0.717,0.661
1,47,0,4,3,0,4,0,36,5,4,2,2776.0,1341,1435.0,0.744,4318,68,0.943,0.483
1,44,0,2,5,1,1,0,35,3,2,1,1438.3,1091,347.3,0.702,4988,90,0.731,0.759
1,40,1,4,2,2,2,0,36,3,2,2,8529.0,901,7628.0,0.764,4252,68,0.511,0.106
1,45,0,1,2,1,4,0,40,5,3,2,2493.0,1655,838.0,0.907,4473,76,0.9,0.664
1,43,0,3,5,2,4,0,38,6,1,2,1521.0,0,1521.0,0.791,4880,79,0.549,0.0
1,48,1,2,2,2,1,0,31,6,3,3,3261.0,1730,1531.0,0.682,4242,65,0.667,0.531
1,39,0,2,6,2,4,0,25,4,2,1,1781.0,935,846.0,0.868,5093,77,0.974,0.525
1,57,0,1,3,1,5,0,36,5,2,3,1734.0,980,754.0,0.639,4313,92,0.917,0.565
1,48,0,5,6,2,5,0,36,4,2,3,7645.0,931,6714.0,0.894,5016,73,0.622,0.122
1,48,0,1,5,3,1,0,39,6,4,2,1438.3,1218,220.3,0.752,4600,76,0.617,0.847
1,34,0,1,2,3,4,0,23,4,1,1,2207.0,1527,680.0,0.861,4159,64,1.133,0.692
1,46,0,1,0,1,4,0,23,5,2,1,1723.0,1010,713.0,0.704,4112,82,0.864,0.586
1,49,0,2,4,1,4,0,44,4,4,2,1644.0,0,1644.0,1.033,4898,82,0.783,0.0
1,42,0,3,2,2,1,0,33,6,2,3,3376.0,1661,1715.0,0.618,4629,75,0.923,0.492
1,47,1,3,2,1,2,0,29,4,3,3,7298.0,0,7298.0,0.589,4512,72,0.756,0.0
1,41,1,4,3,3,1,0,29,5,4,2,3600.0,746,2854.0,0.824,4184,61,0.694,0.207
1,45,0,4,3,2,1,0,29,3,2,1,4595.0,1781,2814.0,0.708,3746,68,0.545,0.388
1,57,1,0,5,0,3,0,39,4,4,3,2795.0,1832,963.0,0.839,4679,67,0.861,0.655
1,49,0,2,5,2,4,0,39,6,1,3,1768.0,0,1768.0,0.788,4628,90,0.837,0.0
1,50,0,2,5,2,4,0,45,4,2,3,1780.0,893,887.0,0.609,4630,73,0.587,0.502
1,51,0,3,2,0,4,0,39,5,4,3,2987.0,1764,1223.0,0.686,4339,72,0.6,0.591
1,44,0,4,5,2,5,0,24,6,3,2,2717.0,1720,997.0,0.869,4196,71,0.614,0.633
1,40,0,4,5,1,5,0,36,3,3,1,2887.0,0,2887.0,0.581,3941,82,1.158,0.0
1,37,0,2,2,1,4,0,32,6,1,3,1438.3,0,1438.3,0.707,4733,89,0.816,0.0
1,46,1,3,6,1,3,0,40,6,1,1,10879.0,860,10019.0,0.974,4629,69,0.725,0.079
1,39,0,1,2,2,4,0,28,5,3,3,1809.0,1181,628.0,0.656,4452,83,0.596,0.653
1,43,0,5,5,1,1,0,36,5,3,2,2311.0,1320,991.0,0.658,3967,71,0.69,0.571
1,48,0,3,2,1,4,0,43,5,3,2,2109.0,1205,904.0,0.514,2935,60,0.935,0.571
1,51,0,4,5,0,4,0,40,5,4,3,1562.0,1057,505.0,0.807,5019,78,0.696,0.677
1,39,1,4,2,1,3,0,35,6,2,1,2981.0,757,2224.0,0.764,4824,76,0.81,0.254
1,47,1,2,0,0,3,0,31,3,1,3,5295.0,723,4572.0,0.793,4412,90,0.579,0.137
1,54,1,2,3,1,2,0,50,3,1,3,2210.0,1002,1208.0,0.938,4798,86,0.654,0.453
1,53,0,3,6,1,1,0,45,4,3,1,1972.0,0,1972.0,0.761,5085,73,0.587,0.0
1,48,1,4,3,2,2,0,42,5,4,2,2384.0,1596,788.0,0.831,3149,59,0.903,0.669
1,35,1,4,0,1,4,0,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529
1,46,0,4,6,3,1,0,37,6,4,2,1912.0,1172,740.0,0.827,4841,81,0.884,0.613
1,49,0,2,6,2,1,0,44,6,1,3,2147.0,1402,745.0,0.612,4240,69,0.683,0.653
1,43,0,4,5,1,4,0,36,5,3,3,3006.0,879,2127.0,0.759,5125,87,0.74,0.292
1,52,1,3,6,2,3,0,46,5,1,2,2735.0,1942,793.0,0.582,3724,66,0.692,0.71
1,50,1,2,0,1,0,0,36,3,2,3,3390.0,2385,1005.0,0.656,4128,73,0.698,0.704
1,55,0,0,5,3,5,0,39,4,3,3,11249.0,2012,9237.0,0.659,3882,55,0.964,0.179
1,52,0,1,2,2,4,0,44,6,3,1,2484.0,1495,989.0,0.922,4084,86,0.536,0.602
1,40,0,4,3,2,4,0,36,5,5,3,2932.0,1664,1268.0,0.612,4795,82,0.708,0.568
1,60,0,1,6,1,4,0,36,3,4,3,2882.0,2081,801.0,0.644,4933,103,0.661,0.722
1,45,0,5,4,3,4,0,36,5,2,3,2658.0,694,1964.0,0.722,4774,92,0.769,0.261
1,44,0,2,0,3,5,0,37,4,3,3,5589.0,1336,4253.0,0.944,4262,75,1.027,0.239
1,44,0,1,2,2,1,0,36,3,4,2,1484.0,885,599.0,0.951,4819,74,0.805,0.596
1,57,0,3,1,2,5,0,36,5,1,1,1678.0,1162,516.0,0.722,4402,87,0.851,0.692
1,52,1,2,6,1,4,0,36,3,3,3,2846.0,1606,1240.0,0.697,5092,86,0.792,0.564
1,42,0,3,6,2,4,0,36,6,3,3,2837.0,834,2003.0,0.427,3892,69,0.408,0.294
1,51,0,4,1,1,4,0,43,6,1,2,2066.0,1077,989.0,0.715,4678,91,0.655,0.521
1,48,0,1,2,2,4,0,35,5,2,2,1449.0,0,1449.0,0.785,4797,88,0.913,0.0
1,56,0,0,6,1,4,0,45,5,1,1,1737.0,0,1737.0,0.653,4611,73,0.973,0.0
1,48,0,3,2,2,4,0,35,3,4,3,1815.0,557,1258.0,0.672,4519,76,0.854,0.307
1,46,0,5,2,0,4,0,40,3,3,3,1592.0,925,667.0,0.804,4615,90,0.667,0.581
1,40,0,4,6,2,4,0,31,5,2,3,1768.0,1242,526.0,0.776,4439,65,0.806,0.702
1,44,0,2,2,2,5,0,37,4,3,3,8128.0,2344,5784.0,0.788,4251,80,1.051,0.288
1,44,1,3,2,3,2,0,39,5,4,3,2991.0,642,2349.0,0.76,4646,62,0.55,0.215
1,44,0,2,3,2,5,0,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.949,0.369
1,38,0,1,2,2,1,0,36,4,2,2,2358.0,1965,393.0,0.614,4922,80,0.6,0.833
1,43,0,3,0,2,4,0,30,3,3,2,2023.0,1331,692.0,0.624,5098,79,0.681,0.658
1,36,0,1,6,2,5,0,31,6,1,2,2222.0,0,2222.0,0.769,4095,65,0.912,0.0
1,59,1,2,2,2,2,0,36,6,3,2,1438.3,788,650.3,0.741,4297,65,0.585,0.548
1,36,0,1,5,2,4,0,21,3,2,1,1937.0,733,1204.0,0.826,4547,73,0.973,0.378
1,60,0,0,2,1,1,0,48,4,2,1,3361.0,2473,888.0,0.895,4589,69,1.029,0.736
1,47,1,3,1,0,1,0,36,4,2,3,4786.0,1516,3270.0,0.94,4973,74,0.85,0.317
1,37,0,4,2,2,5,0,31,3,3,2,1438.3,0,1438.3,0.919,5001,91,0.625,0.0
1,51,0,1,1,2,4,0,40,5,3,2,1438.3,908,530.3,0.615,4653,74,0.897,0.631
1,42,0,1,1,2,4,0,35,5,1,3,2725.0,2444,281.0,0.959,4965,85,0.809,0.897
1,42,0,4,5,0,5,0,38,6,3,2,10039.0,1600,8439.0,0.7,4685,76,0.9,0.159
1,45,0,5,5,1,5,0,37,3,1,1,2467.0,1446,1021.0,0.73,5024,81,0.62,0.586
1,52,0,1,2,1,4,0,47,3,1,3,1438.3,0,1438.3,0.775,5015,68,0.789,0.0
1,46,1,5,2,1,4,0,35,6,2,2,2206.0,1722,484.0,0.973,4455,67,0.763,0.781
1,54,0,2,6,2,4,0,46,3,2,3,4170.0,641,3529.0,0.815,3669,67,0.595,0.154
1,47,0,3,0,1,4,0,36,5,4,2,3300.0,2517,783.0,0.94,3784,55,1.115,0.763
1,26,0,0,3,1,4,0,18,5,3,2,5422.0,682,4740.0,0.892,4460,62,0.676,0.126
1,56,0,2,2,1,5,0,36,6,2,3,2015.0,807,1208.0,0.831,5209,76,0.767,0.4
1,47,1,2,6,2,2,0,34,3,3,2,2048.0,1599,449.0,0.613,4855,88,0.872,0.781
1,37,0,2,6,2,4,0,19,6,5,2,2152.0,1682,470.0,1.051,4126,71,0.972,0.782
1,46,0,3,5,1,4,0,29,5,1,1,2228.0,1449,779.0,0.61,4382,83,0.694,0.65
1,45,1,2,1,1,0,0,38,4,3,3,1686.0,0,1686.0,0.812,4413,77,0.75,0.0
1,48,0,5,2,2,5,0,35,5,2,3,1942.0,1488,454.0,0.816,4940,88,0.796,0.766
1,53,1,4,3,2,2,0,49,5,1,2,3858.0,0,3858.0,0.67,4472,92,0.614,0.0
1,44,1,4,2,0,2,0,32,6,3,2,11651.0,1368,10283.0,0.563,3870,64,0.561,0.117
1,43,1,3,5,3,1,0,38,5,4,2,9449.0,1914,7535.0,0.87,4658,93,0.722,0.203
1,47,0,3,6,2,4,0,39,6,2,1,2915.0,2422,493.0,0.576,4037,83,0.766,0.831
1,50,0,3,5,1,5,0,38,4,4,1,11486.0,0,11486.0,0.383,4918,79,0.549,0.0
1,47,0,3,5,2,4,0,36,5,2,1,2723.0,1588,1135.0,0.852,4307,83,0.844,0.583
1,40,0,4,5,1,4,0,31,5,2,3,1438.3,0,1438.3,0.553,4702,84,0.714,0.0
1,56,0,0,0,1,1,0,36,5,2,3,4384.0,929,3455.0,0.678,4792,91,0.75,0.212
1,43,0,3,3,3,4,0,36,3,3,2,1824.0,0,1824.0,0.797,4594,86,0.654,0.0
1,49,0,4,5,1,5,0,38,4,2,1,2542.0,850,1692.0,0.723,4972,79,0.717,0.334
1,51,0,1,4,2,1,0,46,4,1,3,2275.0,1219,1056.0,0.639,4807,72,0.6,0.536
1,56,0,4,6,1,4,0,44,3,3,2,1707.0,0,1707.0,0.683,4846,80,0.569,0.0
1,53,1,4,6,2,4,0,43,6,3,1,3844.0,2079,1765.0,0.755,4271,56,0.806,0.541
1,45,0,3,3,1,1,0,39,6,4,1,2851.0,0,2851.0,0.482,3916,64,0.829,0.0
1,38,0,1,1,1,4,0,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0
1,48,0,4,2,2,5,0,40,3,3,3,2300.0,1906,394.0,0.803,4538,71,0.868,0.829
1,36,0,1,5,1,4,0,36,6,1,3,2611.0,537,2074.0,0.848,5121,83,0.804,0.206
1,53,0,3,6,1,1,0,46,6,3,1,2192.0,1146,1046.0,0.622,4756,85,0.735,0.523
1,40,0,2,3,0,4,0,28,4,6,3,2917.0,1310,1607.0,0.757,4736,79,0.795,0.449
1,41,0,3,3,2,1,0,31,3,3,2,1438.3,913,525.3,0.981,4300,68,0.619,0.635
1,43,0,4,2,2,4,0,36,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25
1,52,0,2,5,2,4,0,37,4,3,1,2164.0,0,2164.0,0.688,5282,80,0.818,0.0
1,48,0,2,6,2,5,0,38,4,4,3,2792.0,1375,1417.0,0.854,4364,62,0.879,0.492
1,60,0,0,0,1,4,0,49,5,3,3,1634.0,1155,479.0,0.874,4522,83,0.766,0.707
1,39,0,1,0,2,4,0,32,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726
1,37,1,2,6,2,1,0,26,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395
1,40,0,4,5,1,4,0,27,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227
1,34,0,3,0,1,4,0,23,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543
1,48,0,3,5,2,4,0,43,5,4,2,1532.0,1183,349.0,0.617,4359,78,0.857,0.772
1,44,0,3,1,2,1,0,40,4,1,3,3659.0,1356,2303.0,0.715,4861,74,0.762,0.371
1,47,0,2,3,1,4,0,37,6,1,1,2946.0,2338,608.0,0.58,4717,70,0.628,0.794
1,47,0,1,2,2,5,0,40,3,1,3,3811.0,1970,1841.0,0.828,3578,76,0.689,0.517
1,35,0,2,2,1,1,0,27,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673
1,42,0,4,0,1,4,0,27,6,2,1,2043.0,0,2043.0,1.019,5198,77,0.711,0.0
1,47,0,5,5,3,5,0,34,4,1,3,3127.0,2094,1033.0,0.709,4518,86,0.83,0.67
1,47,1,2,0,1,1,0,43,3,4,1,7106.0,736,6370.0,0.687,5192,75,0.562,0.104
1,50,0,2,5,2,1,0,35,4,3,1,2784.0,2458,326.0,0.798,4904,81,0.8,0.883
1,51,0,3,3,2,1,0,38,5,3,1,5536.0,0,5536.0,0.695,4281,82,0.822,0.0
1,45,0,3,0,1,4,0,35,3,2,2,1717.0,1156,561.0,0.647,4301,64,0.641,0.673
1,52,1,3,6,2,3,0,36,3,4,1,2516.0,1268,1248.0,0.751,4461,80,0.818,0.504
1,48,1,4,2,2,1,0,36,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0
1,52,0,2,2,1,1,0,36,6,4,2,2804.0,1782,1022.0,0.698,4357,69,0.605,0.636
1,43,0,3,3,1,4,0,28,3,3,2,2590.0,0,2590.0,0.63,3391,66,0.833,0.0
1,39,0,2,0,2,1,0,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323
1,52,0,0,2,2,5,0,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0
1,40,1,3,2,2,1,0,30,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865
1,62,0,0,2,2,4,0,53,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306
1,49,0,4,6,1,4,0,33,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.681,0.697
1,53,0,1,2,0,4,0,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389
1,48,0,3,4,1,4,0,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808
1,59,0,0,6,2,1,0,42,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73
1,50,1,2,6,2,0,0,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469
1,41,1,4,2,1,2,0,26,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248
1,57,0,2,2,1,4,0,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514
1,50,0,3,3,1,4,0,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806
1,43,1,5,6,2,2,0,24,3,1,3,4556.0,0,4556.0,0.961,4273,82,0.64,0.0
1,55,1,3,3,2,2,0,47,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6
1,50,0,4,2,1,4,0,31,4,2,1,2080.0,1799,281.0,0.651,5130,82,0.864,0.865
1,46,0,2,6,2,5,0,34,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117
1,47,1,2,2,0,2,0,29,5,2,3,4786.0,1553,3233.0,0.61,5039,76,0.81,0.324
1,53,0,2,2,2,4,0,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57
1,48,0,2,3,1,5,0,37,3,2,2,8446.0,908,7538.0,0.604,4240,67,0.763,0.108
1,60,0,1,2,1,4,0,36,3,4,3,1977.0,545,1432.0,0.901,4393,72,0.946,0.276
1,44,0,5,3,2,4,0,30,3,3,1,2709.0,1726,983.0,0.698,5056,89,0.78,0.637
1,38,1,1,3,2,2,0,33,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585
1,51,1,1,3,1,3,0,36,5,2,2,9186.0,0,9186.0,0.658,4986,88,0.76,0.0
1,50,0,0,2,2,4,0,46,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643
1,41,0,4,3,2,5,0,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0
1,61,0,1,0,2,5,0,50,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368
1,53,0,3,2,1,4,0,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461
1,41,1,2,2,2,2,0,31,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235
1,54,0,0,1,2,4,0,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304
1,53,0,1,5,1,4,0,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334
1,32,0,2,5,2,5,0,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48
1,45,0,4,2,1,4,0,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694
1,48,1,4,3,1,2,0,42,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313
1,56,0,2,6,1,4,0,36,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468
1,48,0,2,2,1,5,0,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603
1,46,0,3,0,1,4,0,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0
1,60,1,1,2,1,0,0,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399
1,54,0,2,2,1,5,0,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086
1,49,0,1,2,1,4,0,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267
1,47,0,3,0,2,4,0,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468
1,42,1,4,2,2,1,0,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561
1,47,0,4,6,1,5,0,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607
1,47,1,3,6,2,3,0,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0
1,44,0,4,2,2,4,0,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338
1,32,0,0,3,0,5,0,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095
1,50,1,2,4,1,3,0,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129
1,46,0,3,2,2,4,0,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878
1,38,1,0,6,1,2,0,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399
1,44,0,3,3,2,4,0,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37
1,43,0,1,2,3,4,0,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772
1,52,0,3,2,1,4,0,47,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341
1,47,1,5,2,2,2,0,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465
1,46,1,2,3,2,0,0,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114
1,46,0,2,0,0,4,0,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0
1,46,0,2,2,1,4,0,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694
1,51,0,1,2,2,1,0,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451
1,38,0,2,0,1,5,0,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508
1,44,0,3,2,0,1,0,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434
1,45,0,3,2,1,1,0,38,3,6,1,4195.0,2440,1755.0,0.889,4430,72,0.714,0.582
1,48,0,1,0,1,4,0,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408
1,37,0,2,3,1,4,0,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689
1,63,0,0,6,2,4,0,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383
1,46,0,4,0,1,1,0,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177
1,50,0,0,5,2,1,0,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226
1,51,1,2,0,1,0,0,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368
1,43,0,3,5,2,5,0,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341
1,47,0,1,3,1,5,0,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83
1,49,0,5,2,1,5,0,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919
1,42,0,2,0,0,4,0,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74
1,35,0,4,3,2,4,0,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618
1,38,0,1,2,1,5,0,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0
1,37,0,2,0,2,1,0,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517
1,50,0,3,3,1,5,0,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613
1,42,0,3,6,2,4,0,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0
1,43,0,4,0,3,1,0,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0
1,44,0,1,0,1,4,0,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0
1,41,0,2,2,1,1,0,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546
1,47,0,1,5,2,1,0,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555
1,42,0,2,5,1,5,0,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188
1,54,0,4,2,1,5,0,43,3,2,3,3805.0,821,2984.0,0.807,4326,67,0.811,0.216
1,47,0,2,3,1,5,0,32,3,2,1,11438.0,0,11438.0,0.815,4346,90,0.915,0.0
1,43,0,3,2,2,1,0,33,4,3,3,2434.0,1169,1265.0,0.689,4739,76,0.81,0.48
1,44,0,3,2,2,5,0,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331
1,44,0,5,3,1,5,0,36,4,3,2,5254.0,2507,2747.0,0.751,4501,64,0.641,0.477
1,45,0,5,1,1,4,0,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341
1,50,0,2,0,1,1,0,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529
1,46,1,2,3,3,2,0,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097
1,37,0,3,0,1,4,0,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0
1,60,0,0,1,1,5,0,51,4,1,3,7508.0,2148,5360.0,0.89,4950,70,0.707,0.286
1,43,1,2,2,1,1,0,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0
1,40,0,4,2,2,4,0,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0
1,30,0,0,0,2,5,0,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0
1,38,0,1,5,1,5,0,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072
1,53,0,3,5,1,4,0,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822
1,44,0,4,2,0,4,0,30,4,3,2,1791.0,1314,477.0,0.725,5109,79,0.756,0.734
1,52,0,3,5,2,4,0,44,3,3,2,2300.0,1598,702.0,0.813,4287,84,0.714,0.695
1,42,0,3,2,1,4,0,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811
1,53,0,2,2,2,5,0,49,4,2,3,6074.0,0,6074.0,0.697,4303,77,0.674,0.0
1,45,1,3,3,1,2,0,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354
1,56,0,1,2,1,4,0,48,3,1,3,2464.0,1794,670.0,0.682,4610,76,0.9,0.728
1,34,0,2,2,3,4,0,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0
1,35,0,1,0,3,5,0,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672
1,50,1,2,2,1,0,0,42,6,2,1,8220.0,1015,7205.0,1.063,4794,77,0.878,0.123
1,40,0,3,0,2,4,0,29,4,3,1,5716.0,623,5093.0,0.673,4387,79,0.881,0.109
1,52,0,2,6,2,1,0,46,4,2,3,4259.0,0,4259.0,0.59,4389,80,0.702,0.0
